log_id,date,machine_id,product,shift,planned_time_min,downtime_min,operating_time_min,ideal_cycle_time,total_parts,good_parts,defective_parts,availability,performance,quality,oee
5531,2023-09-21,LATHE-01,Part-A,Afternoon,480,35,445,2.58,159,152,7,0.9271,0.9218,0.956,0.817
5532,2023-09-21,LATHE-01,Part-C,Night,480,93,387,1.77,202,188,14,0.8063,0.9239,0.9307,0.6933
5533,2023-09-21,LATHE-02,Part-B,Morning,480,109,371,1.53,198,184,14,0.7729,0.8165,0.9293,0.5865
5534,2023-09-21,LATHE-02,Part-C,Afternoon,480,79,401,2.3,138,123,15,0.8354,0.7915,0.8913,0.5893
5535,2023-09-21,LATHE-02,Part-D,Night,480,7,473,2.03,187,166,21,0.9854,0.8026,0.8877,0.7021
5536,2023-09-21,PRESS-01,Part-B,Morning,480,48,432,1.55,242,224,18,0.9,0.8683,0.9256,0.7233
5537,2023-09-21,PRESS-01,Part-C,Afternoon,480,27,453,2.33,186,168,18,0.9437,0.9567,0.9032,0.8154
5538,2023-09-21,PRESS-01,Part-B,Night,480,21,459,1.89,200,182,18,0.9563,0.8235,0.91,0.7166
5539,2023-09-21,WELD-01,Part-A,Morning,480,0,480,1.78,243,221,22,1.0,0.9011,0.9095,0.8196
5540,2023-09-21,WELD-01,Part-B,Afternoon,480,119,361,2.85,122,109,13,0.7521,0.9632,0.8934,0.6472
5541,2023-09-21,WELD-01,Part-A,Night,480,100,380,2.26,153,148,5,0.7917,0.9099,0.9673,0.6968
5542,2023-09-21,WELD-02,Part-D,Morning,480,68,412,2.87,132,127,5,0.8583,0.9195,0.9621,0.7593
5543,2023-09-21,WELD-02,Part-C,Afternoon,480,52,428,1.97,210,196,14,0.8917,0.9666,0.9333,0.8044
5544,2023-09-21,WELD-02,Part-A,Night,480,12,468,1.81,256,251,5,0.975,0.9901,0.9805,0.9465
5545,2023-09-22,CNC-01,Part-C,Morning,480,64,416,2.51,124,113,11,0.8667,0.7482,0.9113,0.5909
5546,2023-09-22,CNC-01,Part-C,Afternoon,480,25,455,1.9,236,218,18,0.9479,0.9855,0.9237,0.8629
5547,2023-09-22,CNC-01,Part-C,Night,480,68,412,2.72,126,124,2,0.8583,0.8318,0.9841,0.7026
5548,2023-09-22,CNC-02,Part-C,Morning,480,81,399,1.75,177,166,11,0.8313,0.7763,0.9379,0.6053
5549,2023-09-22,CNC-02,Part-C,Afternoon,480,43,437,2.82,147,130,17,0.9104,0.9486,0.8844,0.7638
5550,2023-09-22,CNC-02,Part-B,Night,480,90,390,2.83,130,115,15,0.8125,0.9433,0.8846,0.678
5551,2023-09-22,LATHE-01,Part-A,Morning,480,70,410,2.97,114,110,4,0.8542,0.8258,0.9649,0.6806
5552,2023-09-22,LATHE-01,Part-B,Afternoon,480,48,432,2.19,185,166,19,0.9,0.9378,0.8973,0.7573
5553,2023-09-22,LATHE-01,Part-A,Night,480,120,360,2.78,116,106,10,0.75,0.8958,0.9138,0.6139
5554,2023-09-22,LATHE-02,Part-B,Morning,480,70,410,2.84,135,129,6,0.8542,0.9351,0.9556,0.7633
5555,2023-09-22,LATHE-02,Part-C,Afternoon,480,68,412,1.6,209,192,17,0.8583,0.8117,0.9187,0.64
5556,2023-09-22,LATHE-02,Part-B,Night,480,16,464,2.56,180,161,19,0.9667,0.9931,0.8944,0.8587
5557,2023-09-22,PRESS-01,Part-B,Morning,480,13,467,2.53,178,167,11,0.9729,0.9643,0.9382,0.8802
5558,2023-09-22,PRESS-01,Part-A,Afternoon,480,97,383,2.77,132,126,6,0.7979,0.9547,0.9545,0.7271
5559,2023-09-22,PRESS-01,Part-B,Night,480,22,458,1.59,238,221,17,0.9542,0.8262,0.9286,0.7321
5560,2023-09-22,WELD-01,Part-A,Morning,480,37,443,1.64,208,199,9,0.9229,0.77,0.9567,0.6799
5561,2023-09-22,WELD-01,Part-C,Afternoon,480,25,455,1.87,202,192,10,0.9479,0.8302,0.9505,0.748
5562,2023-09-22,WELD-01,Part-A,Night,480,25,455,2.77,162,148,14,0.9479,0.9862,0.9136,0.8541
5563,2023-09-22,WELD-02,Part-D,Morning,480,24,456,1.59,237,208,29,0.95,0.8264,0.8776,0.689
5564,2023-09-22,WELD-02,Part-D,Afternoon,480,68,412,1.63,234,228,6,0.8583,0.9258,0.9744,0.7743
5565,2023-09-22,WELD-02,Part-C,Night,480,46,434,2.42,148,142,6,0.9042,0.8253,0.9595,0.716
5566,2023-09-23,CNC-01,Part-C,Morning,480,58,422,2.11,191,177,14,0.8792,0.955,0.9267,0.7781
5567,2023-09-23,CNC-01,Part-B,Afternoon,480,41,439,2.98,121,116,5,0.9146,0.8214,0.9587,0.7202
5568,2023-09-23,CNC-01,Part-C,Night,480,76,404,2.39,132,129,3,0.8417,0.7809,0.9773,0.6424
5569,2023-09-23,CNC-02,Part-A,Morning,480,43,437,1.73,215,205,10,0.9104,0.8511,0.9535,0.7388
5570,2023-09-23,CNC-02,Part-D,Afternoon,480,2,478,2.13,174,166,8,0.9958,0.7754,0.954,0.7366
5571,2023-09-23,CNC-02,Part-B,Night,480,82,398,2.07,173,152,21,0.8292,0.8998,0.8786,0.6555
5572,2023-09-23,LATHE-01,Part-D,Morning,480,20,460,2.5,144,138,6,0.9583,0.7826,0.9583,0.7187
5573,2023-09-23,LATHE-01,Part-B,Afternoon,480,68,412,1.71,230,225,5,0.8583,0.9546,0.9783,0.8016
5574,2023-09-23,LATHE-01,Part-D,Night,480,87,393,1.63,229,210,19,0.8187,0.9498,0.917,0.7131
5575,2023-09-23,LATHE-02,Part-D,Morning,480,21,459,2.48,156,147,9,0.9563,0.8429,0.9423,0.7596
5576,2023-09-23,LATHE-02,Part-A,Afternoon,480,18,462,1.55,237,215,22,0.9625,0.7951,0.9072,0.6943
5577,2023-09-23,LATHE-02,Part-C,Night,480,95,385,1.51,213,192,21,0.8021,0.8354,0.9014,0.604
5578,2023-09-23,PRESS-01,Part-A,Morning,480,63,417,1.69,193,183,10,0.8688,0.7822,0.9482,0.6444
5579,2023-09-23,PRESS-01,Part-D,Afternoon,480,90,390,1.8,170,150,20,0.8125,0.7846,0.8824,0.5625
5580,2023-09-23,PRESS-01,Part-B,Night,480,116,364,2.77,116,109,7,0.7583,0.8827,0.9397,0.629
5581,2023-09-23,WELD-01,Part-B,Morning,480,32,448,2.71,146,143,3,0.9333,0.8832,0.9795,0.8074
5582,2023-09-23,WELD-01,Part-A,Afternoon,480,78,402,2.02,163,146,17,0.8375,0.8191,0.8957,0.6144
5583,2023-09-23,WELD-01,Part-A,Night,480,42,438,2.52,152,149,3,0.9125,0.8745,0.9803,0.7823
5584,2023-09-23,WELD-02,Part-D,Morning,480,90,390,2.89,132,129,3,0.8125,0.9782,0.9773,0.7767
5585,2023-09-23,WELD-02,Part-B,Afternoon,480,2,478,2.71,134,126,8,0.9958,0.7597,0.9403,0.7113
5586,2023-09-23,WELD-02,Part-C,Night,480,101,379,2.9,103,90,13,0.7896,0.7881,0.8738,0.5438
5587,2023-09-24,CNC-01,Part-D,Morning,480,108,372,1.95,165,153,12,0.775,0.8649,0.9273,0.6216
5588,2023-09-24,CNC-01,Part-A,Afternoon,480,88,392,2.97,130,114,16,0.8167,0.9849,0.8769,0.7054
5589,2023-09-24,CNC-01,Part-C,Night,480,32,448,2.81,144,142,2,0.9333,0.9032,0.9861,0.8312
5590,2023-09-24,CNC-02,Part-A,Morning,480,55,425,2.09,187,168,19,0.8854,0.9196,0.8984,0.7315
5591,2023-09-24,CNC-02,Part-B,Afternoon,480,115,365,2.08,159,146,13,0.7604,0.9061,0.9182,0.6326
5592,2023-09-24,CNC-02,Part-D,Night,480,28,452,2.27,173,161,12,0.9417,0.8688,0.9306,0.7614
5593,2023-09-24,LATHE-01,Part-B,Morning,480,93,387,2.82,114,109,5,0.8063,0.8307,0.9561,0.6404
5594,2023-09-24,LATHE-01,Part-B,Afternoon,480,9,471,1.81,238,210,28,0.9812,0.9146,0.8824,0.7919
5595,2023-09-24,LATHE-01,Part-A,Night,480,113,367,2.89,122,107,15,0.7646,0.9607,0.877,0.6442
5596,2023-09-24,LATHE-02,Part-A,Morning,480,12,468,2.7,167,157,10,0.975,0.9635,0.9401,0.8831
5597,2023-09-24,LATHE-02,Part-D,Afternoon,480,118,362,1.92,180,163,17,0.7542,0.9547,0.9056,0.6521
5598,2023-09-24,LATHE-02,Part-B,Night,480,115,365,2.82,121,114,7,0.7604,0.9348,0.9421,0.6697
5599,2023-09-24,PRESS-01,Part-C,Morning,480,65,415,1.53,225,216,9,0.8646,0.8295,0.96,0.6885
5600,2023-09-24,PRESS-01,Part-C,Afternoon,480,109,371,2.99,111,109,2,0.7729,0.8946,0.982,0.679
5601,2023-09-24,PRESS-01,Part-C,Night,480,93,387,1.87,163,156,7,0.8063,0.7876,0.9571,0.6078
5602,2023-09-24,WELD-01,Part-D,Morning,480,39,441,1.61,254,226,28,0.9187,0.9273,0.8898,0.758
5603,2023-09-24,WELD-01,Part-C,Afternoon,480,103,377,2.35,122,112,10,0.7854,0.7605,0.918,0.5483
5604,2023-09-24,WELD-01,Part-A,Night,480,56,424,1.69,203,186,17,0.8833,0.8091,0.9163,0.6549
5605,2023-09-24,WELD-02,Part-C,Morning,480,94,386,2.11,147,130,17,0.8042,0.8035,0.8844,0.5715
5606,2023-09-24,WELD-02,Part-A,Afternoon,480,93,387,1.83,193,178,15,0.8063,0.9126,0.9223,0.6787
5607,2023-09-24,WELD-02,Part-D,Night,480,103,377,2.33,156,150,6,0.7854,0.9641,0.9615,0.7281
5608,2023-09-25,CNC-01,Part-C,Morning,480,104,376,2.44,144,133,11,0.7833,0.9345,0.9236,0.6761
5609,2023-09-25,CNC-01,Part-C,Afternoon,480,48,432,2.53,134,131,3,0.9,0.7848,0.9776,0.6905
5610,2023-09-25,CNC-01,Part-B,Night,480,99,381,2.5,139,132,7,0.7937,0.9121,0.9496,0.6874
5611,2023-09-25,CNC-02,Part-A,Morning,480,67,413,2.86,134,131,3,0.8604,0.9279,0.9776,0.7805
5612,2023-09-25,CNC-02,Part-D,Afternoon,480,67,413,1.83,183,165,18,0.8604,0.8109,0.9016,0.629
5613,2023-09-25,CNC-02,Part-C,Night,480,114,366,2.26,135,126,9,0.7625,0.8336,0.9333,0.5932
5614,2023-09-25,LATHE-01,Part-D,Morning,480,87,393,2.91,115,112,3,0.8187,0.8515,0.9739,0.6789
5615,2023-09-25,LATHE-01,Part-B,Afternoon,480,64,416,1.53,268,244,24,0.8667,0.9857,0.9104,0.7778
5616,2023-09-25,LATHE-01,Part-D,Night,480,61,419,2.96,132,124,8,0.8729,0.9325,0.9394,0.7647
5617,2023-09-25,LATHE-02,Part-A,Morning,480,42,438,1.72,205,194,11,0.9125,0.805,0.9463,0.6951
5618,2023-09-25,LATHE-02,Part-C,Afternoon,480,120,360,2.22,157,149,8,0.75,0.9682,0.949,0.6891
5619,2023-09-25,LATHE-02,Part-D,Night,480,76,404,2.44,162,155,7,0.8417,0.9784,0.9568,0.7879
5620,2023-09-25,PRESS-01,Part-A,Morning,480,35,445,2.31,166,151,15,0.9271,0.8617,0.9096,0.7267
5621,2023-09-25,PRESS-01,Part-B,Afternoon,480,90,390,2.45,158,145,13,0.8125,0.9926,0.9177,0.7401
5622,2023-09-25,PRESS-01,Part-A,Night,480,54,426,2.17,184,178,6,0.8875,0.9373,0.9674,0.8047
5623,2023-09-25,WELD-01,Part-B,Morning,480,101,379,2.43,136,123,13,0.7896,0.872,0.9044,0.6227
5624,2023-09-25,WELD-01,Part-C,Afternoon,480,34,446,2.42,154,140,14,0.9292,0.8356,0.9091,0.7059
5625,2023-09-25,WELD-01,Part-D,Night,480,99,381,2.46,128,114,14,0.7937,0.8265,0.8906,0.5842
5626,2023-09-25,WELD-02,Part-A,Morning,480,56,424,2.29,158,155,3,0.8833,0.8533,0.981,0.7394
5627,2023-09-25,WELD-02,Part-B,Afternoon,480,116,364,2.71,119,107,12,0.7583,0.886,0.8992,0.6041
5628,2023-09-25,WELD-02,Part-A,Night,480,7,473,2.75,146,131,15,0.9854,0.8488,0.8973,0.7505
5629,2023-09-26,CNC-01,Part-B,Morning,480,10,470,2.64,148,137,11,0.9792,0.8313,0.9257,0.7535
5630,2023-09-26,CNC-01,Part-B,Afternoon,480,22,458,2.88,125,117,8,0.9542,0.786,0.936,0.702
5631,2023-09-26,CNC-01,Part-D,Night,480,39,441,2.66,149,138,11,0.9187,0.8987,0.9262,0.7647
5632,2023-09-26,CNC-02,Part-D,Morning,480,70,410,1.57,236,227,9,0.8542,0.9037,0.9619,0.7425
5633,2023-09-26,CNC-02,Part-A,Afternoon,480,83,397,2.54,154,149,5,0.8271,0.9853,0.9675,0.7885
5634,2023-09-26,CNC-02,Part-A,Night,480,35,445,1.51,236,231,5,0.9271,0.8008,0.9788,0.7267
5635,2023-09-26,LATHE-01,Part-B,Morning,480,9,471,2.76,142,128,14,0.9812,0.8321,0.9014,0.736
5636,2023-09-26,LATHE-01,Part-D,Afternoon,480,47,433,2.69,141,130,11,0.9021,0.876,0.922,0.7286
5637,2023-09-26,LATHE-01,Part-A,Night,480,13,467,2.89,134,121,13,0.9729,0.8293,0.903,0.7286
5638,2023-09-26,LATHE-02,Part-D,Morning,480,44,436,1.87,183,168,15,0.9083,0.7849,0.918,0.6545
5639,2023-09-26,LATHE-02,Part-D,Afternoon,480,62,418,2.78,147,142,5,0.8708,0.9777,0.966,0.8224
5640,2023-09-26,LATHE-02,Part-C,Night,480,81,399,2.55,136,120,16,0.8313,0.8692,0.8824,0.6376
5641,2023-09-26,PRESS-01,Part-C,Morning,480,95,385,1.81,208,202,6,0.8021,0.9779,0.9712,0.7618
5642,2023-09-26,PRESS-01,Part-C,Afternoon,480,79,401,2.36,131,125,6,0.8354,0.771,0.9542,0.6146
5643,2023-09-26,PRESS-01,Part-C,Night,480,52,428,2.17,178,170,8,0.8917,0.9025,0.9551,0.7686
5644,2023-09-26,WELD-01,Part-C,Morning,480,94,386,1.56,246,240,6,0.8042,0.9942,0.9756,0.78
5645,2023-09-26,WELD-01,Part-B,Afternoon,480,41,439,2.58,163,155,8,0.9146,0.9579,0.9509,0.8331
5646,2023-09-26,WELD-01,Part-C,Night,480,71,409,1.87,165,154,11,0.8521,0.7544,0.9333,0.5999
5647,2023-09-26,WELD-02,Part-D,Morning,480,111,369,1.98,146,143,3,0.7688,0.7834,0.9795,0.5899
5648,2023-09-26,WELD-02,Part-D,Afternoon,480,23,457,2.13,172,162,10,0.9521,0.8017,0.9419,0.719
5649,2023-09-26,WELD-02,Part-A,Night,480,61,419,2.46,139,133,6,0.8729,0.8161,0.9568,0.6816
5650,2023-09-27,CNC-01,Part-D,Morning,480,57,423,2.34,170,150,20,0.8812,0.9404,0.8824,0.7312
5651,2023-09-27,CNC-01,Part-A,Afternoon,480,106,374,2.02,169,165,4,0.7792,0.9128,0.9763,0.6944
5652,2023-09-27,CNC-01,Part-A,Night,480,77,403,2.26,154,141,13,0.8396,0.8636,0.9156,0.6639
5653,2023-09-27,CNC-02,Part-C,Morning,480,19,461,2.36,180,164,16,0.9604,0.9215,0.9111,0.8063
5654,2023-09-27,CNC-02,Part-D,Afternoon,480,77,403,2.67,125,119,6,0.8396,0.8282,0.952,0.662
5655,2023-09-27,CNC-02,Part-B,Night,480,117,363,1.91,168,157,11,0.7562,0.884,0.9345,0.6247
5656,2023-09-27,LATHE-01,Part-C,Morning,480,66,414,2.67,129,121,8,0.8625,0.832,0.938,0.6731
5657,2023-09-27,LATHE-01,Part-A,Afternoon,480,56,424,2.17,163,157,6,0.8833,0.8342,0.9632,0.7097
5658,2023-09-27,LATHE-01,Part-C,Night,480,61,419,1.53,227,217,10,0.8729,0.8289,0.9559,0.6916
5659,2023-09-27,LATHE-02,Part-B,Morning,480,83,397,2.69,118,114,4,0.8271,0.7995,0.9661,0.6388
5660,2023-09-27,LATHE-02,Part-C,Afternoon,480,98,382,2.15,154,143,11,0.7958,0.8668,0.9286,0.6405
5661,2023-09-27,LATHE-02,Part-A,Night,480,110,370,2.12,155,152,3,0.7708,0.8881,0.9806,0.6713
5662,2023-09-27,PRESS-01,Part-A,Morning,480,106,374,2.37,148,144,4,0.7792,0.9379,0.973,0.7111
5663,2023-09-27,PRESS-01,Part-A,Afternoon,480,62,418,2.11,195,176,19,0.8708,0.9843,0.9026,0.7736
5664,2023-09-27,PRESS-01,Part-A,Night,480,44,436,1.82,215,200,15,0.9083,0.8975,0.9302,0.7583
5665,2023-09-27,WELD-01,Part-C,Morning,480,84,396,1.57,196,179,17,0.825,0.7771,0.9133,0.5855
5666,2023-09-27,WELD-01,Part-C,Afternoon,480,59,421,2.18,155,141,14,0.8771,0.8026,0.9097,0.6404
5667,2023-09-27,WELD-01,Part-D,Night,480,30,450,2.49,172,163,9,0.9375,0.9517,0.9477,0.8456
5668,2023-09-27,WELD-02,Part-C,Morning,480,17,463,1.76,259,241,18,0.9646,0.9845,0.9305,0.8836
5669,2023-09-27,WELD-02,Part-D,Afternoon,480,51,429,1.88,183,166,17,0.8938,0.802,0.9071,0.6502
5670,2023-09-27,WELD-02,Part-C,Night,480,39,441,1.64,237,231,6,0.9187,0.8814,0.9747,0.7893
5671,2023-09-28,CNC-01,Part-B,Morning,480,59,421,1.82,211,189,22,0.8771,0.9122,0.8957,0.7166
5672,2023-09-28,CNC-01,Part-C,Afternoon,480,68,412,2.05,169,158,11,0.8583,0.8409,0.9349,0.6748
5673,2023-09-28,CNC-01,Part-A,Night,480,62,418,2.62,131,122,9,0.8708,0.8211,0.9313,0.6659
5674,2023-09-28,CNC-02,Part-C,Morning,480,83,397,2.11,143,138,5,0.8271,0.76,0.965,0.6066
5675,2023-09-28,CNC-02,Part-B,Afternoon,480,80,400,2.46,153,141,12,0.8333,0.9409,0.9216,0.7226
5676,2023-09-28,CNC-02,Part-C,Night,480,27,453,2.61,158,155,3,0.9437,0.9103,0.981,0.8427
5677,2023-09-28,LATHE-01,Part-D,Morning,480,56,424,1.5,213,189,24,0.8833,0.7535,0.8873,0.5906
5678,2023-09-28,LATHE-01,Part-A,Afternoon,480,103,377,2.39,156,148,8,0.7854,0.989,0.9487,0.7369
5679,2023-09-28,LATHE-01,Part-B,Night,480,32,448,2.59,151,142,9,0.9333,0.873,0.9404,0.7662
5680,2023-09-28,LATHE-02,Part-C,Morning,480,37,443,1.69,219,200,19,0.9229,0.8355,0.9132,0.7042
5681,2023-09-28,LATHE-02,Part-C,Afternoon,480,5,475,2.28,167,164,3,0.9896,0.8016,0.982,0.779
5682,2023-09-28,LATHE-02,Part-B,Night,480,91,389,2.65,111,103,8,0.8104,0.7562,0.9279,0.5686
5683,2023-09-28,PRESS-01,Part-C,Morning,480,77,403,2.74,114,101,13,0.8396,0.7751,0.886,0.5766
5684,2023-09-28,PRESS-01,Part-A,Afternoon,480,78,402,2.52,145,128,17,0.8375,0.909,0.8828,0.6721
5685,2023-09-28,PRESS-01,Part-C,Night,480,56,424,2.62,159,147,12,0.8833,0.9825,0.9245,0.8023
5686,2023-09-28,WELD-01,Part-B,Morning,480,73,407,1.55,232,222,10,0.8479,0.8835,0.9569,0.7168
5687,2023-09-28,WELD-01,Part-B,Afternoon,480,120,360,2.29,130,115,15,0.75,0.8269,0.8846,0.5486
5688,2023-09-28,WELD-01,Part-B,Night,480,14,466,2.62,149,144,5,0.9708,0.8377,0.9664,0.7859
5689,2023-09-28,WELD-02,Part-D,Morning,480,85,395,2.32,161,152,9,0.8229,0.9456,0.9441,0.7346
5690,2023-09-28,WELD-02,Part-D,Afternoon,480,51,429,2.52,142,128,14,0.8938,0.8341,0.9014,0.672
5691,2023-09-28,WELD-02,Part-C,Night,480,62,418,3.0,117,111,6,0.8708,0.8397,0.9487,0.6937
5692,2023-09-29,CNC-01,Part-D,Morning,480,90,390,2.29,145,135,10,0.8125,0.8514,0.931,0.644
5693,2023-09-29,CNC-01,Part-A,Afternoon,480,16,464,1.7,241,219,22,0.9667,0.883,0.9087,0.7757
5694,2023-09-29,CNC-01,Part-B,Night,480,27,453,1.85,204,181,23,0.9437,0.8331,0.8873,0.6976
5695,2023-09-29,CNC-02,Part-D,Morning,480,78,402,1.51,217,192,25,0.8375,0.8151,0.8848,0.604
5696,2023-09-29,CNC-02,Part-B,Afternoon,480,116,364,2.79,103,97,6,0.7583,0.7895,0.9417,0.5638
5697,2023-09-29,CNC-02,Part-D,Night,480,55,425,2.11,184,166,18,0.8854,0.9135,0.9022,0.7297
5698,2023-09-29,LATHE-01,Part-A,Morning,480,91,389,2.66,130,120,10,0.8104,0.8889,0.9231,0.665
5699,2023-09-29,LATHE-01,Part-A,Afternoon,480,88,392,1.9,204,183,21,0.8167,0.9888,0.8971,0.7245
5700,2023-09-29,LATHE-01,Part-C,Night,480,85,395,1.58,216,207,9,0.8229,0.864,0.9583,0.6813
5701,2023-09-29,LATHE-02,Part-B,Morning,480,99,381,2.44,150,141,9,0.7937,0.9606,0.94,0.7167
5702,2023-09-29,LATHE-02,Part-C,Afternoon,480,49,431,2.74,138,136,2,0.8979,0.8773,0.9855,0.7763
5703,2023-09-29,LATHE-02,Part-D,Night,480,23,457,2.92,143,129,14,0.9521,0.9137,0.9021,0.7848
5704,2023-09-29,PRESS-01,Part-A,Morning,480,103,377,2.39,128,123,5,0.7854,0.8115,0.9609,0.6124
5705,2023-09-29,PRESS-01,Part-D,Afternoon,480,18,462,2.83,157,147,10,0.9625,0.9617,0.9363,0.8667
5706,2023-09-29,PRESS-01,Part-B,Night,480,120,360,2.37,117,104,13,0.75,0.7703,0.8889,0.5135
5707,2023-09-29,WELD-01,Part-B,Morning,480,25,455,2.7,133,120,13,0.9479,0.7892,0.9023,0.675
5708,2023-09-29,WELD-01,Part-A,Afternoon,480,41,439,2.8,149,132,17,0.9146,0.9503,0.8859,0.77
5709,2023-09-29,WELD-01,Part-B,Night,480,74,406,2.23,165,155,10,0.8458,0.9063,0.9394,0.7201
5710,2023-09-29,WELD-02,Part-C,Morning,480,107,373,2.0,168,153,15,0.7771,0.9008,0.9107,0.6375
5711,2023-09-29,WELD-02,Part-C,Afternoon,480,57,423,2.95,130,118,12,0.8812,0.9066,0.9077,0.7252
5712,2023-09-29,WELD-02,Part-C,Night,480,89,391,1.82,181,175,6,0.8146,0.8425,0.9669,0.6636
5713,2023-09-30,CNC-01,Part-C,Morning,480,36,444,2.89,119,105,14,0.925,0.7746,0.8824,0.6322
5714,2023-09-30,CNC-01,Part-A,Afternoon,480,10,470,1.82,253,227,26,0.9792,0.9797,0.8972,0.8607
5715,2023-09-30,CNC-01,Part-A,Night,480,87,393,2.01,149,140,9,0.8187,0.7621,0.9396,0.5862
5716,2023-09-30,CNC-02,Part-D,Morning,480,88,392,2.39,141,138,3,0.8167,0.8597,0.9787,0.6872
5717,2023-09-30,CNC-02,Part-C,Afternoon,480,65,415,1.95,164,158,6,0.8646,0.7706,0.9634,0.6419
5718,2023-09-30,CNC-02,Part-B,Night,480,110,370,2.24,127,117,10,0.7708,0.7689,0.9213,0.546
5719,2023-09-30,LATHE-01,Part-B,Morning,480,21,459,1.54,229,218,11,0.9563,0.7683,0.952,0.6995
5720,2023-09-30,LATHE-01,Part-A,Afternoon,480,25,455,1.86,199,176,23,0.9479,0.8135,0.8844,0.682
5721,2023-09-30,LATHE-01,Part-D,Night,480,14,466,1.78,207,186,21,0.9708,0.7907,0.8986,0.6898
5722,2023-09-30,LATHE-02,Part-D,Morning,480,1,479,1.79,234,228,6,0.9979,0.8744,0.9744,0.8502
5723,2023-09-30,LATHE-02,Part-A,Afternoon,480,117,363,1.94,182,161,21,0.7562,0.9727,0.8846,0.6507
5724,2023-09-30,LATHE-02,Part-B,Night,480,53,427,2.49,149,132,17,0.8896,0.8689,0.8859,0.6848
5725,2023-09-30,PRESS-01,Part-A,Morning,480,99,381,2.2,136,128,8,0.7937,0.7853,0.9412,0.5866
5726,2023-09-30,PRESS-01,Part-D,Afternoon,480,61,419,2.13,171,166,5,0.8729,0.8693,0.9708,0.7367
5727,2023-09-30,PRESS-01,Part-D,Night,480,23,457,2.94,135,119,16,0.9521,0.8685,0.8815,0.7289
5728,2023-09-30,WELD-01,Part-B,Morning,480,71,409,1.57,214,200,14,0.8521,0.8215,0.9346,0.6542
5729,2023-09-30,WELD-01,Part-C,Afternoon,480,5,475,1.84,246,220,26,0.9896,0.9529,0.8943,0.8433
5730,2023-09-30,WELD-01,Part-D,Night,480,83,397,1.99,169,160,9,0.8271,0.8471,0.9467,0.6633
5731,2023-09-30,WELD-02,Part-C,Morning,480,38,442,1.66,240,221,19,0.9208,0.9014,0.9208,0.7643
5732,2023-09-30,WELD-02,Part-A,Afternoon,480,91,389,2.86,127,120,7,0.8104,0.9337,0.9449,0.715
5733,2023-09-30,WELD-02,Part-A,Night,480,49,431,2.68,130,125,5,0.8979,0.8084,0.9615,0.6979
5734,2023-10-01,CNC-01,Part-B,Morning,480,72,408,2.58,148,140,8,0.85,0.9359,0.9459,0.7525
5735,2023-10-01,CNC-01,Part-D,Afternoon,480,38,442,1.7,247,244,3,0.9208,0.95,0.9879,0.8642
5736,2023-10-01,CNC-01,Part-C,Night,480,87,393,1.58,220,211,9,0.8187,0.8845,0.9591,0.6945
5737,2023-10-01,CNC-02,Part-B,Morning,480,71,409,2.36,138,136,2,0.8521,0.7963,0.9855,0.6687
5738,2023-10-01,CNC-02,Part-B,Afternoon,480,74,406,2.09,192,178,14,0.8458,0.9884,0.9271,0.775
5739,2023-10-01,CNC-02,Part-B,Night,480,15,465,2.94,155,137,18,0.9688,0.98,0.8839,0.8392
5740,2023-10-01,LATHE-01,Part-C,Morning,480,81,399,2.85,130,125,5,0.8313,0.9286,0.9615,0.7422
5741,2023-10-01,LATHE-01,Part-D,Afternoon,480,21,459,2.1,164,147,17,0.9563,0.7503,0.8963,0.6431
5742,2023-10-01,LATHE-01,Part-D,Night,480,73,407,2.6,147,138,9,0.8479,0.9391,0.9388,0.7475
5743,2023-10-01,LATHE-02,Part-B,Morning,480,46,434,2.69,141,126,15,0.9042,0.8739,0.8936,0.7061
5744,2023-10-01,LATHE-02,Part-C,Afternoon,480,25,455,2.66,144,130,14,0.9479,0.8418,0.9028,0.7204
5745,2023-10-01,LATHE-02,Part-D,Night,480,24,456,2.52,163,144,19,0.95,0.9008,0.8834,0.756
5746,2023-10-01,PRESS-01,Part-A,Morning,480,46,434,2.17,194,177,17,0.9042,0.97,0.9124,0.8002
5747,2023-10-01,PRESS-01,Part-B,Afternoon,480,61,419,1.97,208,191,17,0.8729,0.9779,0.9183,0.7839
5748,2023-10-01,PRESS-01,Part-B,Night,480,98,382,2.54,125,110,15,0.7958,0.8312,0.88,0.5821
5749,2023-10-01,WELD-01,Part-A,Morning,480,94,386,1.62,181,175,6,0.8042,0.7596,0.9669,0.5907
5750,2023-10-01,WELD-01,Part-C,Afternoon,480,19,461,2.87,130,115,15,0.9604,0.8093,0.8846,0.6876
5751,2023-10-01,WELD-01,Part-A,Night,480,47,433,2.27,173,165,8,0.9021,0.907,0.9538,0.7804
5752,2023-10-01,WELD-02,Part-D,Morning,480,119,361,1.83,187,182,5,0.7521,0.948,0.9733,0.694
5753,2023-10-01,WELD-02,Part-A,Afternoon,480,12,468,2.24,182,177,5,0.975,0.8711,0.9725,0.826
5754,2023-10-01,WELD-02,Part-A,Night,480,24,456,1.55,250,232,18,0.95,0.8498,0.928,0.7492
5755,2023-10-02,CNC-01,Part-D,Morning,480,114,366,2.36,119,108,11,0.7625,0.7673,0.9076,0.531
5756,2023-10-02,CNC-01,Part-B,Afternoon,480,0,480,1.99,238,216,22,1.0,0.9867,0.9076,0.8955
5757,2023-10-02,CNC-01,Part-B,Night,480,97,383,2.45,138,126,12,0.7979,0.8828,0.913,0.6431
